Airfoil,Camber,Camber_Location,Thickness,Re,Mach,Alpha,cl,cd,cm
0006,0,0,6,75000,0.9,10,1.236401,0.299228,-0.255345
0006,0,0,6,75000,0.9,11,1.313629,0.337396,-0.270341
0006,0,0,6,75000,0.9,12,1.385438,0.377187,-0.284762
0006,0,0,6,75000,0.9,13,1.452142,0.418435,-0.298649
0006,0,0,6,75000,0.9,14,1.51398,0.460985,-0.312037
0006,0,0,6,75000,0.9,15,1.571165,0.504684,-0.324957
0006,0,0,6,75000,0.9,16,1.62389,0.549393,-0.337437
0006,0,0,6,75000,0.9,17,1.672336,0.594973,-0.349497
0006,0,0,6,75000,0.9,18,1.716661,0.641297,-0.361161
0006,0,0,6,75000,0.9,19,1.757024,0.688244,-0.372447
0006,0,0,6,75000,0.9,20,1.793574,0.332247,0.121693
0006,0,0,6,125000,0.25,-20,-0.839018,0.310419,0.118101
0006,0,0,6,125000,0.25,-19,-0.824597,0.28912,0.114601
0006,0,0,6,125000,0.25,-18,-0.809907,0.268436,0.111215
0006,0,0,6,125000,0.25,-17,-0.795331,0.248273,0.10787
0006,0,0,6,125000,0.25,-16,-0.780764,0.228526,0.104451
0006,0,0,6,125000,0.25,-15,-0.766137,0.209546,0.101092
0006,0,0,6,125000,0.25,-14,-0.75295,0.191078,0.097548
0006,0,0,6,125000,0.25,-13,-0.740747,0.172813,0.093421
0006,0,0,6,125000,0.25,-12,-0.729682,0.154139,0.087763
0006,0,0,6,125000,0.25,-11,-0.719566,0.136383,0.081454
0006,0,0,6,125000,0.25,-10,-0.713834,0.11698,0.070501
0006,0,0,6,125000,0.25,-9,-0.710019,0.093472,0.048137
0006,0,0,6,125000,0.25,-8,-0.705454,0.059744,0.006369
0006,0,0,6,125000,0.25,-7,-0.675805,0.034169,-0.004702
0006,0,0,6,125000,0.25,-6,-0.612573,0.022486,-0.002727
0006,0,0,6,125000,0.25,-5,-0.534928,0.017696,-0.001584
0006,0,0,6,125000,0.25,-4,-0.435316,0.015205,-0.000962
0006,0,0,6,125000,0.25,-3,-0.329212,0.013769,-0.000584
0006,0,0,6,125000,0.25,-2,-0.220309,0.013006,-0.000335
0006,0,0,6,125000,0.25,-1,-0.110121,0.012765,-0.000144
0006,0,0,6,125000,0.25,0,0.000606,0.013008,4.7e-05
0006,0,0,6,125000,0.25,1,0.111331,0.013774,0.000296
0006,0,0,6,125000,0.25,2,0.22152,0.015215,0.000674
0006,0,0,6,125000,0.25,3,0.330417,0.017713,0.001298
0006,0,0,6,125000,0.25,4,0.436512,0.022522,0.002443
0006,0,0,6,125000,0.25,5,0.536099,0.034253,0.004428
0006,0,0,6,125000,0.25,6,0.613331,0.061772,-0.009605
0006,0,0,6,125000,0.25,7,0.680302,0.092585,-0.04638
0006,0,0,6,125000,0.25,8,0.704969,0.117164,-0.071187
0006,0,0,6,125000,0.25,9,0.708284,0.136537,-0.081965
0006,0,0,6,125000,0.25,10,0.711795,0.154026,-0.087866
0006,0,0,6,125000,0.25,11,0.717988,0.172102,-0.093005
0006,0,0,6,125000,0.25,12,0.72708,0.190685,-0.09741
0006,0,0,6,125000,0.25,13,0.738969,0.208739,-0.100716
0006,0,0,6,125000,0.25,14,0.749965,0.228062,-0.104287
0006,0,0,6,125000,0.25,15,0.764333,0.247275,-0.10743
0006,0,0,6,125000,0.25,16,0.77745,0.267434,-0.110793
0006,0,0,6,125000,0.25,17,0.792161,0.288076,-0.114171
0006,0,0,6,125000,0.25,18,0.80679,0.309201,-0.117603
0006,0,0,6,125000,0.25,19,0.821168,0.330878,-0.121146
0006,0,0,6,125000,0.25,20,0.835371,0.336925,0.123021
0006,0,0,6,125000,0.35,-20,-0.84963,0.314607,0.119171
0006,0,0,6,125000,0.35,-19,-0.83433,0.292892,0.115436
0006,0,0,6,125000,0.35,-18,-0.818862,0.271724,0.111771
0006,0,0,6,125000,0.35,-17,-0.803184,0.251207,0.108195
0006,0,0,6,125000,0.35,-16,-0.787792,0.231172,0.104586
0006,0,0,6,125000,0.35,-15,-0.772421,0.211537,0.100803
0006,0,0,6,125000,0.35,-14,-0.75713,0.192763,0.097035
0006,0,0,6,125000,0.35,-13,-0.743912,0.173945,0.092487
0006,0,0,6,125000,0.35,-12,-0.73079,0.155565,0.087208
0006,0,0,6,125000,0.35,-11,-0.720222,0.137269,0.080486
0006,0,0,6,125000,0.35,-10,-0.712573,0.118307,0.070682
0006,0,0,6,125000,0.35,-9,-0.707296,0.096057,0.051625
0006,0,0,6,125000,0.35,-8,-0.703313,0.065668,0.013885
0006,0,0,6,125000,0.35,-7,-0.684557,0.037193,-0.005235
0006,0,0,6,125000,0.35,-6,-0.624066,0.023766,-0.003855
0006,0,0,6,125000,0.35,-5,-0.549149,0.018106,-0.002222
0006,0,0,6,125000,0.35,-4,-0.448794,0.015483,-0.001282
0006,0,0,6,125000,0.35,-3,-0.339941,0.01404,-0.000739
0006,0,0,6,125000,0.35,-2,-0.227553,0.013283,-0.000391
0006,0,0,6,125000,0.35,-1,-0.11378,0.013045,-0.00013
0006,0,0,6,125000,0.35,0,0.000549,0.013285,0.000131
0006,0,0,6,125000,0.35,1,0.114874,0.014045,0.00048
0006,0,0,6,125000,0.35,2,0.228651,0.015491,0.001023
0006,0,0,6,125000,0.35,3,0.341038,0.018122,0.001963
0006,0,0,6,125000,0.35,4,0.449888,0.023806,0.003597
0006,0,0,6,125000,0.35,5,0.550215,0.038099,0.004367
0006,0,0,6,125000,0.35,6,0.631423,0.064333,-0.011638
0006,0,0,6,125000,0.35,7,0.683271,0.09541,-0.050383
0006,0,0,6,125000,0.35,8,0.70318,0.11779,-0.069991
0006,0,0,6,125000,0.35,9,0.70621,0.137449,-0.080954
0006,0,0,6,125000,0.35,10,0.710978,0.155212,-0.087004
0006,0,0,6,125000,0.35,11,0.718564,0.173381,-0.092168
0006,0,0,6,125000,0.35,12,0.728475,0.191917,-0.096569
0006,0,0,6,125000,0.35,13,0.740855,0.211096,-0.10063
0006,0,0,6,125000,0.35,14,0.755385,0.230479,-0.10428
0006,0,0,6,125000,0.35,15,0.769959,0.250447,-0.10787
0006,0,0,6,125000,0.35,16,0.785252,0.270956,-0.111446
0006,0,0,6,125000,0.35,17,0.800745,0.292017,-0.115069
0006,0,0,6,125000,0.35,18,0.816237,0.313624,-0.118764
0006,0,0,6,125000,0.35,19,0.831546,0.335764,-0.122548
0006,0,0,6,125000,0.35,20,0.84652,0.344844,0.126094
0006,0,0,6,125000,0.45,-20,-0.869021,0.321704,0.121803
0006,0,0,6,125000,0.45,-19,-0.852353,0.299843,0.117995
0006,0,0,6,125000,0.45,-18,-0.837326,0.277297,0.113565
0006,0,0,6,125000,0.45,-17,-0.818344,0.256627,0.109892
0006,0,0,6,125000,0.45,-16,-0.803157,0.235663,0.105688
0006,0,0,6,125000,0.45,-15,-0.785317,0.215383,0.101514
0006,0,0,6,125000,0.45,-14,-0.76833,0.19597,0.097295
0006,0,0,6,125000,0.45,-13,-0.753097,0.176643,0.092435
0006,0,0,6,125000,0.45,-12,-0.73798,0.157769,0.086854
0006,0,0,6,125000,0.45,-11,-0.725172,0.138535,0.079313
0006,0,0,6,125000,0.45,-10,-0.714551,0.119488,0.069721
0006,0,0,6,125000,0.45,-9,-0.707841,0.09766,0.052241
0006,0,0,6,125000,0.45,-8,-0.702862,0.069266,0.018232
0006,0,0,6,125000,0.45,-7,-0.689764,0.041975,-0.0046
0006,0,0,6,125000,0.45,-6,-0.644409,0.025985,-0.005513
0006,0,0,6,125000,0.45,-5,-0.570433,0.018741,-0.003223
0006,0,0,6,125000,0.45,-4,-0.469857,0.01577,-0.001794
0006,0,0,6,125000,0.45,-3,-0.35643,0.014259,-0.000966
0006,0,0,6,125000,0.45,-2,-0.238684,0.013481,-0.00047
0006,0,0,6,125000,0.45,-1,-0.119368,0.013238,-0.000121
0006,0,0,6,125000,0.45,0,0.000515,0.013483,0.000227
0006,0,0,6,125000,0.45,1,0.1204,0.014263,0.000722
0006,0,0,6,125000,0.45,2,0.23972,0.015778,0.001547
0006,0,0,6,125000,0.45,3,0.357486,0.018758,0.00298
0006,0,0,6,125000,0.45,4,0.470897,0.02603,0.005277
0006,0,0,6,125000,0.45,5,0.571401,0.042552,0.003917
0006,0,0,6,125000,0.45,6,0.649953,0.070935,-0.021875
0006,0,0,6,125000,0.45,7,0.691151,0.098,-0.053148
0006,0,0,6,125000,0.45,8,0.702246,0.118737,-0.068683
0006,0,0,6,125000,0.45,9,0.706511,0.138957,-0.08001
0006,0,0,6,125000,0.45,10,0.713627,0.157332,-0.086567
0006,0,0,6,125000,0.45,11,0.723176,0.176364,-0.09231
0006,0,0,6,125000,0.45,12,0.736619,0.195381,-0.096997
0006,0,0,6,125000,0.45,13,0.750838,0.215118,-0.101418
0006,0,0,6,125000,0.45,14,0.767136,0.234796,-0.105278
0006,0,0,6,125000,0.45,15,0.78235,0.256,-0.109599
0006,0,0,6,125000,0.45,16,0.801019,0.276477,-0.113198
0006,0,0,6,125000,0.45,17,0.815761,0.298976,-0.11761
0006,0,0,6,125000,0.45,18,0.834738,0.320816,-0.121417
0006,0,0,6,125000,0.45,19,0.849839,0.343477,-0.125482
0006,0,0,6,125000,0.45,20,0.86537,0.359187,0.134072
0006,0,0,6,125000,0.55,-20,-0.906172,0.333848,0.127566
0006,0,0,6,125000,0.55,-19,-0.884825,0.310248,0.122812
0006,0,0,6,125000,0.55,-18,-0.866335,0.287232,0.118096
0006,0,0,6,125000,0.55,-17,-0.847349,0.264823,0.113398
0006,0,0,6,125000,0.55,-16,-0.828053,0.243034,0.108679
0006,0,0,6,125000,0.55,-15,-0.808673,0.22186,0.103875
0006,0,0,6,125000,0.55,-14,-0.789493,0.201288,0.098884
0006,0,0,6,125000,0.55,-13,-0.770914,0.181215,0.093493
0006,0,0,6,125000,0.55,-12,-0.753252,0.161514,0.087374
0006,0,0,6,125000,0.55,-11,-0.737102,0.141938,0.079928
0006,0,0,6,125000,0.55,-10,-0.723526,0.121676,0.069435
0006,0,0,6,125000,0.55,-9,-0.712439,0.101644,0.056482
0006,0,0,6,125000,0.55,-8,-0.70558,0.076006,0.02913
0006,0,0,6,125000,0.55,-7,-0.69752,0.047813,-0.001609
0006,0,0,6,125000,0.55,-6,-0.670127,0.029364,-0.007892
0006,0,0,6,125000,0.55,-5,-0.603131,0.01995,-0.005208
0006,0,0,6,125000,0.55,-4,-0.501956,0.016156,-0.002669
0006,0,0,6,125000,0.55,-3,-0.382272,0.014488,-0.00133
0006,0,0,6,125000,0.55,-2,-0.255854,0.01366,-0.000595
0006,0,0,6,125000,0.55,-1,-0.127882,0.013404,-0.000117
0006,0,0,6,125000,0.55,0,0.000502,0.013662,0.000361
0006,0,0,6,125000,0.55,1,0.128887,0.014492,0.001095
0006,0,0,6,125000,0.55,2,0.256873,0.016164,0.002438
0006,0,0,6,125000,0.55,3,0.383282,0.01997,0.004985
0006,0,0,6,125000,0.55,4,0.502934,0.029412,0.007666
0006,0,0,6,125000,0.55,5,0.604023,0.048388,0.000631
0006,0,0,6,125000,0.55,6,0.672293,0.077076,-0.03152
0006,0,0,6,125000,0.55,7,0.698922,0.102007,-0.057401
0006,0,0,6,125000,0.55,8,0.704183,0.122091,-0.070202
0006,0,0,6,125000,0.55,9,0.711346,0.141735,-0.07985
0006,0,0,6,125000,0.55,10,0.72156,0.161146,-0.087117
0006,0,0,6,125000,0.55,11,0.735272,0.180819,-0.093259
0006,0,0,6,125000,0.55,12,0.751457,0.200872,-0.098667
0006,0,0,6,125000,0.55,13,0.769167,0.221382,-0.103635
0006,0,0,6,125000,0.55,14,0.787632,0.242442,-0.108382
0006,0,0,6,125000,0.55,15,0.806534,0.264144,-0.11306
0006,0,0,6,125000,0.55,16,0.825755,0.286456,-0.117714
0006,0,0,6,125000,0.55,17,0.844886,0.311044,-0.124984
0006,0,0,6,125000,0.55,18,0.869302,0.335304,-0.130805
0006,0,0,6,125000,0.55,19,0.889799,0.359798,-0.135702
0006,0,0,6,125000,0.55,20,0.908358,0.379057,0.144661
0006,0,0,6,125000,0.65,-20,-0.958492,0.353208,0.138959
0006,0,0,6,125000,0.65,-19,-0.938685,0.327897,0.13324
0006,0,0,6,125000,0.65,-18,-0.917911,0.303157,0.127484
0006,0,0,6,125000,0.65,-17,-0.896271,0.279008,0.121653
0006,0,0,6,125000,0.65,-16,-0.873872,0.255531,0.115775
0006,0,0,6,125000,0.65,-15,-0.851107,0.232714,0.109783
0006,0,0,6,125000,0.65,-14,-0.828167,0.210542,0.103581
0006,0,0,6,125000,0.65,-13,-0.805368,0.188982,0.097028
0006,0,0,6,125000,0.65,-12,-0.783192,0.167957,0.089887
0006,0,0,6,125000,0.65,-11,-0.762263,0.147291,0.08173
0006,0,0,6,125000,0.65,-10,-0.743269,0.126209,0.071082
0006,0,0,6,125000,0.65,-9,-0.727486,0.105922,0.059067
0006,0,0,6,125000,0.65,-8,-0.715629,0.083057,0.039064
0006,0,0,6,125000,0.65,-7,-0.708222,0.05847,0.011628
0006,0,0,6,125000,0.65,-6,-0.698999,0.036008,-0.010015
0006,0,0,6,125000,0.65,-5,-0.655421,0.022954,-0.010684
0006,0,0,6,125000,0.65,-4,-0.555042,0.016926,-0.005162
0006,0,0,6,125000,0.65,-3,-0.42495,0.014816,-0.002054
0006,0,0,6,125000,0.65,-2,-0.28432,0.013881,-0.000752
0006,0,0,6,125000,0.65,-1,-0.141924,0.013595,-0.000115
0006,0,0,6,125000,0.65,0,0.000501,0.013883,0.000522
0006,0,0,6,125000,0.65,1,0.142933,0.014819,0.00183
0006,0,0,6,125000,0.65,2,0.28533,0.016936,0.004951
0006,0,0,6,125000,0.65,3,0.425946,0.022982,0.010479
0006,0,0,6,125000,0.65,4,0.555998,0.036063,0.00977
0006,0,0,6,125000,0.65,5,0.656278,0.058269,-0.011293
0006,0,0,6,125000,0.65,6,0.699201,0.082996,-0.039072
0006,0,0,6,125000,0.65,7,0.707741,0.105968,-0.059301
0006,0,0,6,125000,0.65,8,0.714025,0.126935,-0.072228
0006,0,0,6,125000,0.65,9,0.726054,0.146893,-0.081347
0006,0,0,6,125000,0.65,10,0.741131,0.167557,-0.089571
0006,0,0,6,125000,0.65,11,0.76023,0.188562,-0.096737
0006,0,0,6,125000,0.65,12,0.781267,0.21008,-0.103289
0006,0,0,6,125000,0.65,13,0.80344,0.23219,-0.109467
0006,0,0,6,125000,0.65,14,0.82613,0.254921,-0.115415
0006,0,0,6,125000,0.65,15,0.848876,0.278304,-0.121243
0006,0,0,6,125000,0.65,16,0.871452,0.302362,-0.127024
0006,0,0,6,125000,0.65,17,0.893695,0.327035,-0.132776
0006,0,0,6,125000,0.65,18,0.915288,0.352266,-0.138489
0006,0,0,6,125000,0.65,19,0.935981,0.378021,-0.144184
0006,0,0,6,125000,0.65,20,0.955679,0.395077,0.155561
0006,0,0,6,125000,0.7,-20,-1.00213,0.367968,0.149169
0006,0,0,6,125000,0.7,-19,-0.980997,0.341394,0.142704
0006,0,0,6,125000,0.7,-18,-0.958689,0.315408,0.136165
0006,0,0,6,125000,0.7,-17,-0.935347,0.29004,0.129528
0006,0,0,6,125000,0.7,-16,-0.911071,0.265309,0.122741
0006,0,0,6,125000,0.7,-15,-0.886006,0.241232,0.115752
0006,0,0,6,125000,0.7,-14,-0.860375,0.217841,0.108531
0006,0,0,6,125000,0.7,-13,-0.83458,0.195117,0.100957
0006,0,0,6,125000,0.7,-12,-0.80907,0.173012,0.092845
0006,0,0,6,125000,0.7,-11,-0.78453,0.151397,0.083845
0006,0,0,6,125000,0.7,-10,-0.761666,0.129975,0.07325
0006,0,0,6,125000,0.7,-9,-0.741741,0.108993,0.060858
0006,0,0,6,125000,0.7,-8,-0.726654,0.08739,0.04417
0006,0,0,6,125000,0.7,-7,-0.716622,0.0648,0.020127
0006,0,0,6,125000,0.7,-6,-0.711193,0.04477,-0.005924
0006,0,0,6,125000,0.7,-5,-0.709872,0.028041,-0.015032
0006,0,0,6,125000,0.7,-4,-0.607419,0.018304,-0.009074
0006,0,0,6,125000,0.7,-3,-0.460267,0.01509,-0.002987
0006,0,0,6,125000,0.7,-2,-0.306749,0.01404,-0.000899
0006,0,0,6,125000,0.7,-1,-0.152764,0.013727,-0.000117
0006,0,0,6,125000,0.7,0,0.00052,0.014042,0.000672
0006,0,0,6,125000,0.7,1,0.153784,0.015094,0.002771
0006,0,0,6,125000,0.7,2,0.307768,0.018322,0.008874
0006,0,0,6,125000,0.7,3,0.461303,0.028083,0.014822
0006,0,0,6,125000,0.7,4,0.608451,0.04478,0.005734
0006,0,0,6,125000,0.7,5,0.709908,0.064905,-0.020563
0006,0,0,6,125000,0.7,6,0.711237,0.087625,-0.044862
0006,0,0,6,125000,0.7,7,0.71492,0.108783,-0.060614
0006,0,0,6,125000,0.7,8,0.725326,0.1295,-0.072657
0006,0,0,6,125000,0.7,9,0.739401,0.151008,-0.083455
0006,0,0,6,125000,0.7,10,0.759535,0.172578,-0.09247
0006,0,0,6,125000,0.7,11,0.782299,0.194651,-0.100597
0006,0,0,6,125000,0.7,12,0.806932,0.217337,-0.108169
0006,0,0,6,125000,0.7,13,0.832431,0.240667,-0.115365
0006,0,0,6,125000,0.7,14,0.85813,0.264647,-0.122298
0006,0,0,6,125000,0.7,15,0.883568,0.2893,-0.129067
0006,0,0,6,125000,0.7,16,0.908524,0.314594,-0.135697
0006,0,0,6,125000,0.7,17,0.932714,0.340453,-0.142154
0006,0,0,6,125000,0.7,18,0.955822,0.367039,-0.148758
0006,0,0,6,125000,0.7,19,0.978337,0.394098,-0.15518
0006,0,0,6,125000,0.7,20,0.999481,0.418002,0.173377
0006,0,0,6,125000,0.75,-20,-1.066,0.389065,0.165739
0006,0,0,6,125000,0.75,-19,-1.042962,0.360823,0.158303
0006,0,0,6,125000,0.75,-18,-1.019021,0.333112,0.150642
0006,0,0,6,125000,0.75,-17,-0.993585,0.305984,0.142755
0006,0,0,6,125000,0.75,-16,-0.966763,0.279497,0.134627
0006,0,0,6,125000,0.75,-15,-0.938738,0.253681,0.126223
0006,0,0,6,125000,0.75,-14,-0.90973,0.228542,0.117419
0006,0,0,6,125000,0.75,-13,-0.879883,0.204125,0.1082
0006,0,0,6,125000,0.75,-12,-0.849817,0.180453,0.098486
0006,0,0,6,125000,0.75,-11,-0.820261,0.157489,0.088087
0006,0,0,6,125000,0.75,-10,-0.792211,0.13514,0.076636
0006,0,0,6,125000,0.75,-9,-0.766849,0.113707,0.064211
0006,0,0,6,125000,0.75,-8,-0.746152,0.092867,0.048863
0006,0,0,6,125000,0.75,-7,-0.733727,0.075271,0.032471
0006,0,0,6,125000,0.75,-6,-0.743868,0.05893,0.016097
0006,0,0,6,125000,0.75,-5,-0.74875,0.040919,-0.000646
0006,0,0,6,125000,0.75,-4,-0.691384,0.023901,-0.011237
0006,0,0,6,125000,0.75,-3,-0.527603,0.015831,-0.005865
0006,0,0,6,125000,0.75,-2,-0.34209,0.014276,-0.001258
0006,0,0,6,125000,0.75,-1,-0.168591,0.013912,-0.000117
0006,0,0,6,125000,0.75,0,0.00053,0.014278,0.00103
0006,0,0,6,125000,0.75,1,0.169656,0.01584,0.005665
0006,0,0,6,125000,0.75,2,0.343163,0.023944,0.011
0006,0,0,6,125000,0.75,3,0.528782,0.040995,0.00036
0006,0,0,6,125000,0.75,4,0.692625,0.058986,-0.016331
0006,0,0,6,125000,0.75,5,0.749575,0.07523,-0.032522
0006,0,0,6,125000,0.75,6,0.743567,0.092695,-0.048681
0006,0,0,6,125000,0.75,7,0.732553,0.113323,-0.063633
0006,0,0,6,125000,0.75,8,0.743983,0.1348,-0.076227
0006,0,0,6,125000,0.75,9,0.76463,0.157026,-0.087582
0006,0,0,6,125000,0.75,10,0.789612,0.179945,-0.097992
0006,0,0,6,125000,0.75,11,0.817657,0.203587,-0.107716
0006,0,0,6,125000,0.75,12,0.847261,0.227947,-0.116906
0006,0,0,6,125000,0.75,13,0.87731,0.253023,-0.125684
0006,0,0,6,125000,0.75,14,0.90706,0.278766,-0.134098
0006,0,0,6,125000,0.75,15,0.936011,0.305128,-0.142118
0006,0,0,6,125000,0.75,16,0.96375,0.332103,-0.149871
0006,0,0,6,125000,0.75,17,0.990245,0.359664,-0.157429
0006,0,0,6,125000,0.75,18,1.015414,0.387828,-0.164871
0006,0,0,6,125000,0.75,19,1.039345,0.416667,-0.172455
0006,0,0,6,125000,0.75,20,1.062287,0.45328,0.202174
0006,0,0,6,125000,0.8,-20,-1.165905,0.422349,0.194048
0006,0,0,6,125000,0.8,-19,-1.142846,0.391748,0.185492
0006,0,0,6,125000,0.8,-18,-1.117616,0.361568,0.176487
0006,0,0,6,125000,0.8,-17,-1.090288,0.331841,0.166969
0006,0,0,6,125000,0.8,-16,-1.06077,0.302631,0.15687
0006,0,0,6,125000,0.8,-15,-1.02912,0.274006,0.146143
0006,0,0,6,125000,0.8,-14,-0.995433,0.246067,0.134783
0006,0,0,6,125000,0.8,-13,-0.960045,0.218931,0.122805
0006,0,0,6,125000,0.8,-12,-0.923609,0.192747,0.110218
0006,0,0,6,125000,0.8,-11,-0.887152,0.167666,0.096944
0006,0,0,6,125000,0.8,-10,-0.852214,0.144477,0.082483
0006,0,0,6,125000,0.8,-9,-0.825431,0.125087,0.0681
0006,0,0,6,125000,0.8,-8,-0.81479,0.107612,0.057489
0006,0,0,6,125000,0.8,-7,-0.802697,0.09078,0.050274
0006,0,0,6,125000,0.8,-6,-0.784947,0.07389,0.044673
0006,0,0,6,125000,0.8,-5,-0.756511,0.057305,0.039531
0006,0,0,6,125000,0.8,-4,-0.717541,0.039716,0.027315
0006,0,0,6,125000,0.8,-3,-0.635349,0.021841,0.000406
0006,0,0,6,125000,0.8,-2,-0.426966,0.014797,-0.002635
0006,0,0,6,125000,0.8,-1,-0.197047,0.014207,-0.000117
0006,0,0,6,125000,0.8,0,0.000562,0.014802,0.002414
0006,0,0,6,125000,0.8,1,0.198221,0.0219,-0.000764
0006,0,0,6,125000,0.8,2,0.428597,0.039881,-0.028025
0006,0,0,6,125000,0.8,3,0.637972,0.057493,-0.040219
0006,0,0,6,125000,0.8,4,0.720011,0.073976,-0.045018
0006,0,0,6,125000,0.8,5,0.757663,0.090608,-0.050167
0006,0,0,6,125000,0.8,6,0.783606,0.107382,-0.057247
0006,0,0,6,125000,0.8,7,0.801088,0.124571,-0.067549
0006,0,0,6,125000,0.8,8,0.810946,0.143933,-0.081904
0006,0,0,6,125000,0.8,9,0.821674,0.167054,-0.096256
0006,0,0,6,125000,0.8,10,0.84834,0.192079,-0.109451
0006,0,0,6,125000,0.8,11,0.883497,0.218194,-0.121976
0006,0,0,6,125000,0.8,12,0.919909,0.245274,-0.133946
0006,0,0,6,125000,0.8,13,0.956417,0.273088,-0.145173
0006,0,0,6,125000,0.8,14,0.991543,0.301548,-0.155766
0006,0,0,6,125000,0.8,15,1.024886,0.330615,-0.165771
0006,0,0,6,125000,0.8,16,1.056315,0.36028,-0.175396
0006,0,0,6,125000,0.8,17,1.085915,0.390293,-0.184313
0006,0,0,6,125000,0.8,18,1.11298,0.420765,-0.192833
0006,0,0,6,125000,0.8,19,1.138108,0.451516,-0.200799
0006,0,0,6,125000,0.8,20,1.160918,0.535726,0.26305
0006,0,0,6,125000,0.85,-20,-1.4008,0.702847,0.404023
0006,0,0,6,125000,0.85,-19,-1.943173,0.653076,0.39193
0006,0,0,6,125000,0.85,-18,-1.903437,0.604265,0.37965
0006,0,0,6,125000,0.85,-17,-1.860501,0.556473,0.36713
0006,0,0,6,125000,0.85,-16,-1.814085,0.509801,0.354344
0006,0,0,6,125000,0.85,-15,-1.764032,0.464375,0.341288
0006,0,0,6,125000,0.85,-14,-1.710252,0.420336,0.327975
0006,0,0,6,125000,0.85,-13,-1.652723,0.377695,0.31416
0006,0,0,6,125000,0.85,-12,-1.591056,0.331603,0.288965
0006,0,0,6,125000,0.85,-11,-1.50766,0.273613,0.230973
0006,0,0,6,125000,0.85,-10,-1.359831,0.226012,0.189335
0006,0,0,6,125000,0.85,-9,-1.230008,0.185421,0.156205
0006,0,0,6,125000,0.85,-8,-1.109839,0.150019,0.127842
0006,0,0,6,125000,0.85,-7,-0.993742,0.119613,0.104745
0006,0,0,6,125000,0.85,-6,-0.884005,0.094086,0.08822
0006,0,0,6,125000,0.85,-5,-0.784745,0.072552,0.077129
0006,0,0,6,125000,0.85,-4,-0.69403,0.054199,0.069664
0006,0,0,6,125000,0.85,-3,-0.607159,0.03803,0.060616
0006,0,0,6,125000,0.85,-2,-0.508014,0.022009,0.025085
0006,0,0,6,125000,0.85,-1,-0.305177,0.014952,-0.00013
0006,0,0,6,125000,0.85,0,0.000715,0.022084,-0.02584
0006,0,0,6,125000,0.85,1,0.30737,0.038102,-0.061165
0006,0,0,6,125000,0.85,2,0.509155,0.054223,-0.069933
0006,0,0,6,125000,0.85,3,0.607457,0.072494,-0.077139
0006,0,0,6,125000,0.85,4,0.693489,0.093896,-0.087891
0006,0,0,6,125000,0.85,5,0.783233,0.119205,-0.103893
0006,0,0,6,125000,0.85,6,0.881179,0.149231,-0.126094
0006,0,0,6,125000,0.85,7,0.988905,0.184154,-0.153424
0006,0,0,6,125000,0.85,8,1.103007,0.223993,-0.184958
0006,0,0,6,125000,0.85,9,1.220367,0.270398,-0.223998
0006,0,0,6,125000,0.85,10,1.34609,0.329544,-0.284341
0006,0,0,6,125000,0.85,11,1.499914,0.377542,-0.313765
0006,0,0,6,125000,0.85,12,1.590336,0.420216,-0.327661
0006,0,0,6,125000,0.85,13,1.652135,0.464239,-0.340951
0006,0,0,6,125000,0.85,14,1.70964,0.509648,-0.353982
0006,0,0,6,125000,0.85,15,1.763402,0.556306,-0.366745
0006,0,0,6,125000,0.85,16,1.813455,0.604091,-0.379247
0006,0,0,6,125000,0.85,17,1.859898,0.652912,-0.391524
0006,0,0,6,125000,0.85,18,1.902919,0.702383,-0.403141
0006,0,0,6,125000,0.85,19,1.942088,0.533008,-0.261049
0006,0,0,6,125000,0.85,20,1.392998,0.6902,0.377486
0006,0,0,6,125000,0.9,-20,-1.805708,0.643033,0.366265
0006,0,0,6,125000,0.9,-19,-1.769367,0.596483,0.354664
0006,0,0,6,125000,0.9,-18,-1.729201,0.550672,0.342667
0006,0,0,6,125000,0.9,-17,-1.685064,0.505729,0.330252
0006,0,0,6,125000,0.9,-16,-1.6368,0.461792,0.317402
0006,0,0,6,125000,0.9,-15,-1.584251,0.419,0.304081
0006,0,0,6,125000,0.9,-14,-1.527226,0.377501,0.290256
0006,0,0,6,125000,0.9,-13,-1.465527,0.337452,0.275888
0006,0,0,6,125000,0.9,-12,-1.398936,0.299021,0.260934
0006,0,0,6,125000,0.9,-11,-1.32721,0.26238,0.245344
0006,0,0,6,125000,0.9,-10,-1.250061,0.227731,0.22908
0006,0,0,6,125000,0.9,-9,-1.167259,0.19528,0.212112
0006,0,0,6,125000,0.9,-8,-1.078521,0.165246,0.194427
0006,0,0,6,125000,0.9,-7,-0.983568,0.137866,0.176071
0006,0,0,6,125000,0.9,-6,-0.882262,0.113361,0.157258
0006,0,0,6,125000,0.9,-5,-0.774794,0.089038,0.129737
0006,0,0,6,125000,0.9,-4,-0.646802,0.06503,0.093099
0006,0,0,6,125000,0.9,-3,-0.492139,0.047058,0.071765
0006,0,0,6,125000,0.9,-2,-0.35289,0.034365,0.044072
0006,0,0,6,125000,0.9,-1,-0.192978,0.029279,-0.000305
0006,0,0,6,125000,0.9,0,0.000466,0.03439,-0.044739
0006,0,0,6,125000,0.9,1,0.194133,0.047082,-0.072136
0006,0,0,6,125000,0.9,2,0.353598,0.065025,-0.093161
0006,0,0,6,125000,0.9,3,0.492222,0.089008,-0.129675
